station,year,month,day,hour,date,rain,temp,rhum,msl,wdsp,wddir
MACE HEAD,2017,3,18,12,2017-03-18T12:00:00Z,0.4,10.2,97,1010.3,21,250
MACE HEAD,2017,3,18,13,2017-03-18T13:00:00Z,0.3,10.2,97,1010.3,20,250
MACE HEAD,2017,3,18,14,2017-03-18T14:00:00Z,0,10.3,98,1009.8,20,240
MACE HEAD,2017,3,18,15,2017-03-18T15:00:00Z,0,10.2,98,1009.7,19,240
MACE HEAD,2017,3,18,16,2017-03-18T16:00:00Z,0,10.3,98,1008.9,23,240
MACE HEAD,2017,3,18,17,2017-03-18T17:00:00Z,0,10.3,98,1008.7,23,250
MACE HEAD,2017,3,18,18,2017-03-18T18:00:00Z,0,10.3,97,1008.4,23,240
MACE HEAD,2017,3,18,19,2017-03-18T19:00:00Z,0,10.2,96,1008.1,24,240
MACE HEAD,2017,3,18,20,2017-03-18T20:00:00Z,0,10.2,95,1008,22,240
MACE HEAD,2017,3,18,21,2017-03-18T21:00:00Z,0,10.2,94,1007.3,23,230
MACE HEAD,2017,3,18,22,2017-03-18T22:00:00Z,0,10.3,94,1006.8,24,230
MACE HEAD,2017,3,18,23,2017-03-18T23:00:00Z,0,10.1,95,1006.6,24,230
MACE HEAD,2017,3,19,0,2017-03-19T00:00:00Z,0,10.1,96,1006,24,230
MACE HEAD,2017,3,19,1,2017-03-19T01:00:00Z,0,10.2,96,1005.3,24,240
MACE HEAD,2017,3,19,2,2017-03-19T02:00:00Z,0,10.3,96,1004.8,24,240
MACE HEAD,2017,3,19,3,2017-03-19T03:00:00Z,0,10.1,96,1004,23,230
MACE HEAD,2017,3,19,4,2017-03-19T04:00:00Z,0.1,10.2,97,1003.3,25,230
MACE HEAD,2017,3,19,5,2017-03-19T05:00:00Z,0.1,10.1,96,1002.8,26,230
MACE HEAD,2017,3,19,6,2017-03-19T06:00:00Z,0.2,10.1,97,1002.3,25,230
MACE HEAD,2017,3,19,7,2017-03-19T07:00:00Z,0.2,10.1,96,1002,25,230
MACE HEAD,2017,3,19,8,2017-03-19T08:00:00Z,0.4,10.2,97,1001.9,25,240
MACE HEAD,2017,3,19,9,2017-03-19T09:00:00Z,0.2,10.3,97,1001.7,25,240
MACE HEAD,2017,3,19,10,2017-03-19T10:00:00Z,0,10.4,97,1002,25,240
MACE HEAD,2017,3,19,11,2017-03-19T11:00:00Z,0.2,10.1,95,1003.6,13,310
MACE HEAD,2017,3,19,12,2017-03-19T12:00:00Z,0,10,95,1004.2,11,290
MACE HEAD,2017,3,19,13,2017-03-19T13:00:00Z,0,10.3,92,1004.6,11,270
MACE HEAD,2017,3,19,14,2017-03-19T14:00:00Z,0,10.6,90,1004.4,11,260
MACE HEAD,2017,3,19,15,2017-03-19T15:00:00Z,0,10.3,91,1004.6,10,250
MACE HEAD,2017,3,19,16,2017-03-19T16:00:00Z,0,10.4,90,1004.4,8,240
MACE HEAD,2017,3,19,17,2017-03-19T17:00:00Z,0,9.9,90,1003.7,10,230
MACE HEAD,2017,3,19,18,2017-03-19T18:00:00Z,0,8.8,92,1003.5,10,240
MACE HEAD,2017,3,19,19,2017-03-19T19:00:00Z,0,8.8,93,1002.8,7,220
MACE HEAD,2017,3,19,20,2017-03-19T20:00:00Z,0,9.2,94,1002.2,10,190
MACE HEAD,2017,3,19,21,2017-03-19T21:00:00Z,0,9.3,94,1001.3,13,200
MACE HEAD,2017,3,19,22,2017-03-19T22:00:00Z,0.3,9.9,93,1000.1,20,220
MACE HEAD,2017,3,19,23,2017-03-19T23:00:00Z,0,9.9,89,999.6,20,220
MACE HEAD,2017,3,20,0,2017-03-20T00:00:00Z,0,10.1,90,998.8,21,220
MACE HEAD,2017,3,20,1,2017-03-20T01:00:00Z,0,10,87,998.3,24,220
MACE HEAD,2017,3,20,2,2017-03-20T02:00:00Z,0,9.9,85,997.3,24,230
MACE HEAD,2017,3,20,3,2017-03-20T03:00:00Z,0,8.8,75,997.9,28,260
MACE HEAD,2017,3,20,4,2017-03-20T04:00:00Z,0,7.9,80,998.3,26,280
MACE HEAD,2017,3,20,5,2017-03-20T05:00:00Z,0,7.3,78,998.9,22,280
MACE HEAD,2017,3,20,6,2017-03-20T06:00:00Z,0,7.6,64,998.9,23,270
MACE HEAD,2017,3,20,7,2017-03-20T07:00:00Z,0.1,7.5,67,999.1,23,270
MACE HEAD,2017,3,20,8,2017-03-20T08:00:00Z,0,7.7,63,999.2,23,270
MACE HEAD,2017,3,20,9,2017-03-20T09:00:00Z,0,7,71,999.7,21,250
MACE HEAD,2017,3,20,10,2017-03-20T10:00:00Z,0,7.6,73,999.9,20,260
MACE HEAD,2017,3,20,11,2017-03-20T11:00:00Z,0,7.4,70,999.8,21,260
MACE HEAD,2017,3,20,12,2017-03-20T12:00:00Z,0.2,7.2,75,1000,23,250
MACE HEAD,2017,3,20,13,2017-03-20T13:00:00Z,0,8.4,66,999.6,22,250
MACE HEAD,2017,3,20,14,2017-03-20T14:00:00Z,0,8.5,65,999.5,25,260
MACE HEAD,2017,3,20,15,2017-03-20T15:00:00Z,0,7.7,69,999.5,27,260
MACE HEAD,2017,3,20,16,2017-03-20T16:00:00Z,0,6.7,74,999.1,27,250
MACE HEAD,2017,3,20,17,2017-03-20T17:00:00Z,0,7.1,68,999,24,260
MACE HEAD,2017,3,20,18,2017-03-20T18:00:00Z,0,4.3,83,1000.1,31,260
MACE HEAD,2017,3,20,19,2017-03-20T19:00:00Z,0.3,4.8,79,1000.4,29,270
MACE HEAD,2017,3,20,20,2017-03-20T20:00:00Z,0,3.6,83,1001.6,34,270
MACE HEAD,2017,3,20,21,2017-03-20T21:00:00Z,0.2,5,70,1001.9,29,280
MACE HEAD,2017,3,20,22,2017-03-20T22:00:00Z,0.5,5.2,73,1002.1,30,280
MACE HEAD,2017,3,20,23,2017-03-20T23:00:00Z,0.1,5.4,61,1002.3,30,270
MACE HEAD,2017,3,21,0,2017-03-21T00:00:00Z,0,5.3,62,1002.6,31,270
MACE HEAD,2017,3,21,1,2017-03-21T01:00:00Z,0.1,3.9,75,1003,26,270
MACE HEAD,2017,3,21,2,2017-03-21T02:00:00Z,0.1,4.8,72,1003,25,260
MACE HEAD,2017,3,21,3,2017-03-21T03:00:00Z,0.3,2.4,78,1003.3,25,290
MACE HEAD,2017,3,21,4,2017-03-21T04:00:00Z,0.2,4.5,71,1002.4,25,260
MACE HEAD,2017,3,21,5,2017-03-21T05:00:00Z,0,4.4,73,1002.7,28,270
MACE HEAD,2017,3,21,6,2017-03-21T06:00:00Z,0,4.2,74,1002.7,21,250
MACE HEAD,2017,3,21,7,2017-03-21T07:00:00Z,0.2,3.6,81,1002.5,14,240
MACE HEAD,2017,3,21,8,2017-03-21T08:00:00Z,0,5.2,68,1002.2,20,270
MACE HEAD,2017,3,21,9,2017-03-21T09:00:00Z,0.2,2,82,1003.3,21,250
MACE HEAD,2017,3,21,10,2017-03-21T10:00:00Z,0.2,4.6,76,1002.3,10,200
MACE HEAD,2017,3,21,11,2017-03-21T11:00:00Z,0,5.6,71,1002.5,16,240
MACE HEAD,2017,3,21,12,2017-03-21T12:00:00Z,0,6.1,75,1002.3,12,210
MACE HEAD,2017,3,21,13,2017-03-21T13:00:00Z,0,6.1,77,1001.8,12,180
MACE HEAD,2017,3,21,14,2017-03-21T14:00:00Z,0,6.4,66,1001.2,14,230
MACE HEAD,2017,3,21,15,2017-03-21T15:00:00Z,0,6.3,64,1000.6,12,240
MACE HEAD,2017,3,21,16,2017-03-21T16:00:00Z,0,6,68,1000.3,12,210
MACE HEAD,2017,3,21,17,2017-03-21T17:00:00Z,0.5,3.1,85,1000.3,12,340
MACE HEAD,2017,3,21,18,2017-03-21T18:00:00Z,1.5,2.8,89,1000.4,9,360
MACE HEAD,2017,3,21,19,2017-03-21T19:00:00Z,3,2,90,1000.6,6,10
MACE HEAD,2017,3,21,20,2017-03-21T20:00:00Z,1.5,2.5,90,1000.8,5,10
MACE HEAD,2017,3,21,21,2017-03-21T21:00:00Z,0.2,2.6,91,1001,7,30
MACE HEAD,2017,3,21,22,2017-03-21T22:00:00Z,0.1,2.2,92,1001.2,8,30
MACE HEAD,2017,3,21,23,2017-03-21T23:00:00Z,0,2.3,92,1001.5,6,50
MACE HEAD,2017,3,22,0,2017-03-22T00:00:00Z,0,1.9,92,1002.1,5,30
MACE HEAD,2017,3,22,1,2017-03-22T01:00:00Z,0,2.8,86,1002.4,5,10
MACE HEAD,2017,3,22,2,2017-03-22T02:00:00Z,0,3.1,81,1002.7,7,350
MACE HEAD,2017,3,22,3,2017-03-22T03:00:00Z,0,3.3,78,1003.3,10,10
MACE HEAD,2017,3,22,4,2017-03-22T04:00:00Z,0,3.6,78,1003.6,9,360
MACE HEAD,2017,3,22,5,2017-03-22T05:00:00Z,0,3.5,75,1004.4,11,20
MACE HEAD,2017,3,22,6,2017-03-22T06:00:00Z,0,3.4,75,1005.1,10,30
MACE HEAD,2017,3,22,7,2017-03-22T07:00:00Z,0,4.1,69,1006.1,12,20
MACE HEAD,2017,3,22,8,2017-03-22T08:00:00Z,0,4.5,73,1007.2,11,10
MACE HEAD,2017,3,22,9,2017-03-22T09:00:00Z,0,6.1,65,1008.1,9,30
MACE HEAD,2017,3,22,10,2017-03-22T10:00:00Z,0,6.9,59,1008.6,15,10
MACE HEAD,2017,3,22,11,2017-03-22T11:00:00Z,0,7.7,62,1009.2,17,350
MACE HEAD,2017,3,22,12,2017-03-22T12:00:00Z,0,6.2,78,1009.9,20,340
MACE HEAD,2017,3,22,13,2017-03-22T13:00:00Z,0,8.3,70,1010.2,17,340
MACE HEAD,2017,3,22,14,2017-03-22T14:00:00Z,0,7.6,70,1010.1,24,360
MACE HEAD,2017,3,22,15,2017-03-22T15:00:00Z,0,8.4,69,1010.2,23,350
MACE HEAD,2017,3,22,16,2017-03-22T16:00:00Z,0,8.2,74,1010.8,24,350
MACE HEAD,2017,3,22,17,2017-03-22T17:00:00Z,0,8.8,55,1011.7,17,360
MACE HEAD,2017,3,22,18,2017-03-22T18:00:00Z,0,7.7,48,1013.1,17,10
MACE HEAD,2017,3,22,19,2017-03-22T19:00:00Z,0,6.7,58,1014.3,14,10
MACE HEAD,2017,3,22,20,2017-03-22T20:00:00Z,0,5.7,61,1015.7,13,20
MACE HEAD,2017,3,22,21,2017-03-22T21:00:00Z,0,5.9,62,1016.5,15,10
MACE HEAD,2017,3,22,22,2017-03-22T22:00:00Z,0,6,63,1017,14,10
MACE HEAD,2017,3,22,23,2017-03-22T23:00:00Z,0,5.6,62,1017.7,14,10
MACE HEAD,2017,3,23,0,2017-03-23T00:00:00Z,0,6,66,1018.5,13,20
MACE HEAD,2017,3,23,1,2017-03-23T01:00:00Z,0,6,69,1019,14,20
MACE HEAD,2017,3,23,2,2017-03-23T02:00:00Z,0,6,69,1019.1,14,20
MACE HEAD,2017,3,23,3,2017-03-23T03:00:00Z,0,5.7,60,1019.6,15,20
MACE HEAD,2017,3,23,4,2017-03-23T04:00:00Z,0,5.5,63,1019.7,16,30
MACE HEAD,2017,3,23,5,2017-03-23T05:00:00Z,0,5.4,57,1020.3,19,20
MACE HEAD,2017,3,23,6,2017-03-23T06:00:00Z,0,5.4,60,1020.8,20,10
MACE HEAD,2017,3,23,7,2017-03-23T07:00:00Z,0,5.6,66,1021.7,18,20
MACE HEAD,2017,3,23,8,2017-03-23T08:00:00Z,0,6.4,66,1022.7,17,10
MACE HEAD,2017,3,23,9,2017-03-23T09:00:00Z,0,6.9,63,1023.5,10,10
MACE HEAD,2017,3,23,10,2017-03-23T10:00:00Z,0,7,62,1023.7,11,20
MACE HEAD,2017,3,23,11,2017-03-23T11:00:00Z,0,7.6,64,1024.1,12,20
MACE HEAD,2017,3,23,12,2017-03-23T12:00:00Z,0,8.1,63,1024.6,15,50
MACE HEAD,2017,3,23,13,2017-03-23T13:00:00Z,0,8.4,61,1024.9,13,40
MACE HEAD,2017,3,23,14,2017-03-23T14:00:00Z,0,8.9,59,1024.8,13,40
MACE HEAD,2017,3,23,15,2017-03-23T15:00:00Z,0,8.8,62,1025.1,11,50
MACE HEAD,2017,3,23,16,2017-03-23T16:00:00Z,0,8.8,61,1025.2,12,30
MACE HEAD,2017,3,23,17,2017-03-23T17:00:00Z,0,8.5,60,1025.6,11,60
MACE HEAD,2017,3,23,18,2017-03-23T18:00:00Z,0,8.3,61,1026.3,10,50
MACE HEAD,2017,3,23,19,2017-03-23T19:00:00Z,0,7,71,1027.2,7,20
MACE HEAD,2017,3,23,20,2017-03-23T20:00:00Z,0,6.9,75,1028,9,10
MACE HEAD,2017,3,23,21,2017-03-23T21:00:00Z,0,4.4,80,1028.4,8,30
MACE HEAD,2017,3,23,22,2017-03-23T22:00:00Z,0,4,82,1028.8,6,60
MACE HEAD,2017,3,23,23,2017-03-23T23:00:00Z,0,5,80,1029.2,4,20
MACE HEAD,2017,3,24,0,2017-03-24T00:00:00Z,0,4.4,82,1029.9,7,50
MACE HEAD,2017,3,24,1,2017-03-24T01:00:00Z,0,3.4,87,1029.7,9,50
MACE HEAD,2017,3,24,2,2017-03-24T02:00:00Z,0,4.6,87,1029.6,9,70
MACE HEAD,2017,3,24,3,2017-03-24T03:00:00Z,0,4.3,86,1029.5,10,70
MACE HEAD,2017,3,24,4,2017-03-24T04:00:00Z,0,4.7,85,1029.8,8,40
MACE HEAD,2017,3,24,5,2017-03-24T05:00:00Z,0,3.3,87,1030.3,10,50
MACE HEAD,2017,3,24,6,2017-03-24T06:00:00Z,0,3.8,87,1030.4,10,70
MACE HEAD,2017,3,24,7,2017-03-24T07:00:00Z,0,4,87,1031.2,10,70
MACE HEAD,2017,3,24,8,2017-03-24T08:00:00Z,0,5.7,82,1031.6,10,80
MACE HEAD,2017,3,24,9,2017-03-24T09:00:00Z,0,7.4,75,1032.3,10,60
MACE HEAD,2017,3,24,10,2017-03-24T10:00:00Z,0,8.6,68,1032.1,11,80
MACE HEAD,2017,3,24,11,2017-03-24T11:00:00Z,0,10.1,63,1031.8,13,80
MACE HEAD,2017,3,24,12,2017-03-24T12:00:00Z,0,11.9,50,1031.7,10,90
MACE HEAD,2017,3,24,13,2017-03-24T13:00:00Z,0,12,51,1031.7,10,90
MACE HEAD,2017,3,24,14,2017-03-24T14:00:00Z,0,13.4,46,1031.6,9,90
MACE HEAD,2017,3,24,15,2017-03-24T15:00:00Z,0,12.9,49,1031.8,8,80
MACE HEAD,2017,3,24,16,2017-03-24T16:00:00Z,0,11.1,69,1032,6,190
MACE HEAD,2017,3,24,17,2017-03-24T17:00:00Z,0,10.7,70,1031.8,5,220
MACE HEAD,2017,3,24,18,2017-03-24T18:00:00Z,0,9.3,74,1031.8,3,300
MACE HEAD,2017,3,24,19,2017-03-24T19:00:00Z,0,8.8,77,1031.7,5,310
MACE HEAD,2017,3,24,20,2017-03-24T20:00:00Z,0,7.5,75,1032.5,7,70
MACE HEAD,2017,3,24,21,2017-03-24T21:00:00Z,0,7.5,73,1033,9,90
MACE HEAD,2017,3,24,22,2017-03-24T22:00:00Z,0,6.8,75,1033.3,10,90
MACE HEAD,2017,3,24,23,2017-03-24T23:00:00Z,0,6.2,78,1033.8,8,90
MACE HEAD,2017,3,25,0,2017-03-25T00:00:00Z,0,5.5,81,1034.2,10,90
MACE HEAD,2017,3,25,1,2017-03-25T01:00:00Z,0,4.9,82,1034,7,80
MACE HEAD,2017,3,25,2,2017-03-25T02:00:00Z,0,5.2,81,1033.3,4,70
MACE HEAD,2017,3,25,3,2017-03-25T03:00:00Z,0,5.6,76,1033.1,2,160
MACE HEAD,2017,3,25,4,2017-03-25T04:00:00Z,0,4,85,1032.8,5,100
MACE HEAD,2017,3,25,5,2017-03-25T05:00:00Z,0,3.4,86,1032.7,7,50
MACE HEAD,2017,3,25,6,2017-03-25T06:00:00Z,0,4.7,87,1032.5,6,150
MACE HEAD,2017,3,25,7,2017-03-25T07:00:00Z,0,4.4,87,1033.2,5,130
MACE HEAD,2017,3,25,8,2017-03-25T08:00:00Z,0,6.4,82,1033.5,2,50
MACE HEAD,2017,3,25,9,2017-03-25T09:00:00Z,0,8.4,76,1033.2,3,80
MACE HEAD,2017,3,25,10,2017-03-25T10:00:00Z,0,9,75,1033.1,3,70
MACE HEAD,2017,3,25,11,2017-03-25T11:00:00Z,0,9.5,74,1032.8,3,270
MACE HEAD,2017,3,25,12,2017-03-25T12:00:00Z,0,12.1,65,1032.2,3,220
MACE HEAD,2017,3,25,13,2017-03-25T13:00:00Z,0,12.8,62,1031.4,3,210
MACE HEAD,2017,3,25,14,2017-03-25T14:00:00Z,0,11.8,68,1030.4,5,280
MACE HEAD,2017,3,25,15,2017-03-25T15:00:00Z,0,12.5,69,1029.6,5,290
MACE HEAD,2017,3,25,16,2017-03-25T16:00:00Z,0,13.6,61,1028.8,4,280
MACE HEAD,2017,3,25,17,2017-03-25T17:00:00Z,0,15.3,50,1028.5,2,230
MACE HEAD,2017,3,25,18,2017-03-25T18:00:00Z,0,13.8,53,1028.1,3,270
MACE HEAD,2017,3,25,19,2017-03-25T19:00:00Z,0,12,58,1028,8,60
MACE HEAD,2017,3,25,20,2017-03-25T20:00:00Z,0,10.5,59,1028.1,8,60
MACE HEAD,2017,3,25,21,2017-03-25T21:00:00Z,0,10.2,61,1028,9,60
MACE HEAD,2017,3,25,22,2017-03-25T22:00:00Z,0,9.2,63,1027.9,9,50
MACE HEAD,2017,3,25,23,2017-03-25T23:00:00Z,0,8.1,63,1027.3,9,50
MACE HEAD,2017,3,26,0,2017-03-26T00:00:00Z,0,7.7,58,1027.3,8,80
MACE HEAD,2017,3,26,1,2017-03-26T01:00:00Z,0,7,57,1027,7,60
MACE HEAD,2017,3,26,2,2017-03-26T02:00:00Z,0,7.2,51,1026.3,11,70
MACE HEAD,2017,3,26,3,2017-03-26T03:00:00Z,0,7,54,1025.4,11,70
MACE HEAD,2017,3,26,4,2017-03-26T04:00:00Z,0,6.3,71,1025.2,10,70
MACE HEAD,2017,3,26,5,2017-03-26T05:00:00Z,0,6.9,56,1024.8,11,70
MACE HEAD,2017,3,26,6,2017-03-26T06:00:00Z,0,7.2,56,1024.8,9,50
MACE HEAD,2017,3,26,7,2017-03-26T07:00:00Z,0,7.2,56,1024.5,10,40
MACE HEAD,2017,3,26,8,2017-03-26T08:00:00Z,0,8.6,55,1024.8,4,10
MACE HEAD,2017,3,26,9,2017-03-26T09:00:00Z,0,10.7,48,1023.8,13,80
MACE HEAD,2017,3,26,10,2017-03-26T10:00:00Z,0,12.3,49,1023.9,16,90
MACE HEAD,2017,3,26,11,2017-03-26T11:00:00Z,0,14.4,41,1023.3,16,80
MACE HEAD,2017,3,26,12,2017-03-26T12:00:00Z,0,15.1,44,1022.8,15,80
MACE HEAD,2017,3,26,13,2017-03-26T13:00:00Z,0,15.7,43,1022.5,16,80
MACE HEAD,2017,3,26,14,2017-03-26T14:00:00Z,0,16.6,43,1021.9,16,80
MACE HEAD,2017,3,26,15,2017-03-26T15:00:00Z,0,16.7,42,1021.1,16,90
MACE HEAD,2017,3,26,16,2017-03-26T16:00:00Z,0,16.7,44,1020.6,15,90
MACE HEAD,2017,3,26,17,2017-03-26T17:00:00Z,0,15.7,47,1020,15,70
MACE HEAD,2017,3,26,18,2017-03-26T18:00:00Z,0,14.3,51,1020.1,13,70
MACE HEAD,2017,3,26,19,2017-03-26T19:00:00Z,0,12.7,59,1020.1,13,80
MACE HEAD,2017,3,26,20,2017-03-26T20:00:00Z,0,11.1,66,1020.5,15,80
MACE HEAD,2017,3,26,21,2017-03-26T21:00:00Z,0,9.6,69,1020.6,13,80
MACE HEAD,2017,3,26,22,2017-03-26T22:00:00Z,0,9,68,1020.7,16,90
MACE HEAD,2017,3,26,23,2017-03-26T23:00:00Z,0,8.4,70,1020.7,15,90
MACE HEAD,2017,3,27,0,2017-03-27T00:00:00Z,0,8,71,1020.3,14,90
MACE HEAD,2017,3,27,1,2017-03-27T01:00:00Z,0,7.8,71,1020.1,11,80
MACE HEAD,2017,3,27,2,2017-03-27T02:00:00Z,0,7.7,73,1019.9,10,80
MACE HEAD,2017,3,27,3,2017-03-27T03:00:00Z,0,7.7,75,1019.1,11,90
MACE HEAD,2017,3,27,4,2017-03-27T04:00:00Z,0,6.1,80,1019,9,50
MACE HEAD,2017,3,27,5,2017-03-27T05:00:00Z,0,6.3,81,1018.9,9,80
MACE HEAD,2017,3,27,6,2017-03-27T06:00:00Z,0,6.9,81,1019.1,11,80
MACE HEAD,2017,3,27,7,2017-03-27T07:00:00Z,0,6.9,82,1019.4,11,100
MACE HEAD,2017,3,27,8,2017-03-27T08:00:00Z,0,9.2,74,1019.6,9,90
MACE HEAD,2017,3,27,9,2017-03-27T09:00:00Z,0,10.7,69,1019.7,10,90
MACE HEAD,2017,3,27,10,2017-03-27T10:00:00Z,0,12,64,1019.6,12,90
MACE HEAD,2017,3,27,11,2017-03-27T11:00:00Z,0,13.2,60,1019.3,12,80
MACE HEAD,2017,3,27,12,2017-03-27T12:00:00Z,0,14.9,57,1019.1,14,100
MACE HEAD,2017,3,27,13,2017-03-27T13:00:00Z,0,15.4,52,1019.1,13,110
MACE HEAD,2017,3,27,14,2017-03-27T14:00:00Z,0,15.9,53,1018.2,11,110
MACE HEAD,2017,3,27,15,2017-03-27T15:00:00Z,0,16.6,48,1017.6,11,110
MACE HEAD,2017,3,27,16,2017-03-27T16:00:00Z,0,16.6,48,1016.7,10,120
MACE HEAD,2017,3,27,17,2017-03-27T17:00:00Z,0,16.4,49,1015.9,12,110
MACE HEAD,2017,3,27,18,2017-03-27T18:00:00Z,0,15.1,55,1015.7,12,100
MACE HEAD,2017,3,27,19,2017-03-27T19:00:00Z,0,13.1,62,1015.6,10,90
MACE HEAD,2017,3,27,20,2017-03-27T20:00:00Z,0,11.3,70,1015.8,9,70
MACE HEAD,2017,3,27,21,2017-03-27T21:00:00Z,0,11.3,74,1015.7,14,90
MACE HEAD,2017,3,27,22,2017-03-27T22:00:00Z,0,10.5,77,1015.6,13,90
MACE HEAD,2017,3,27,23,2017-03-27T23:00:00Z,0,9.7,80,1015.1,12,100
MACE HEAD,2017,3,28,0,2017-03-28T00:00:00Z,0,9.2,80,1014.8,13,100
MACE HEAD,2017,3,28,1,2017-03-28T01:00:00Z,0,8.7,80,1013.8,14,90
MACE HEAD,2017,3,28,2,2017-03-28T02:00:00Z,0,8.9,79,1013.4,13,90
MACE HEAD,2017,3,28,3,2017-03-28T03:00:00Z,0,8.4,81,1012.6,10,90
MACE HEAD,2017,3,28,4,2017-03-28T04:00:00Z,0,8.4,81,1012.1,10,100
MACE HEAD,2017,3,28,5,2017-03-28T05:00:00Z,0,8.2,82,1011.7,10,100
MACE HEAD,2017,3,28,6,2017-03-28T06:00:00Z,0,7.8,84,1011.2,13,100
MACE HEAD,2017,3,28,7,2017-03-28T07:00:00Z,0.1,7.7,87,1011,12,90
MACE HEAD,2017,3,28,8,2017-03-28T08:00:00Z,0.9,7.6,91,1010.9,14,90
MACE HEAD,2017,3,28,9,2017-03-28T09:00:00Z,0.1,9.2,90,1010.5,15,90
MACE HEAD,2017,3,28,10,2017-03-28T10:00:00Z,0,10.6,86,1010.1,16,90
MACE HEAD,2017,3,28,11,2017-03-28T11:00:00Z,0,12.3,82,1010,16,90
MACE HEAD,2017,3,28,12,2017-03-28T12:00:00Z,0,12.4,78,1009.9,16,120
MACE HEAD,2017,3,28,13,2017-03-28T13:00:00Z,0,12.1,77,1009.4,14,140
MACE HEAD,2017,3,28,14,2017-03-28T14:00:00Z,0,12.4,76,1009.5,13,160
MACE HEAD,2017,3,28,15,2017-03-28T15:00:00Z,0.1,11,88,1009.5,13,170
MACE HEAD,2017,3,28,16,2017-03-28T16:00:00Z,0,11.1,86,1009.6,13,190
MACE HEAD,2017,3,28,17,2017-03-28T17:00:00Z,0,11.2,85,1009.5,12,190
MACE HEAD,2017,3,28,18,2017-03-28T18:00:00Z,0,10.2,87,1009.5,7,150
MACE HEAD,2017,3,28,19,2017-03-28T19:00:00Z,0,10.2,87,1009.4,6,140
MACE HEAD,2017,3,28,20,2017-03-28T20:00:00Z,0,10.2,85,1009,8,110
MACE HEAD,2017,3,28,21,2017-03-28T21:00:00Z,0,10.3,85,1009.4,9,120
MACE HEAD,2017,3,28,22,2017-03-28T22:00:00Z,0.1,10.1,89,1009.4,11,120
MACE HEAD,2017,3,28,23,2017-03-28T23:00:00Z,0.1,9.9,92,1009.5,12,140
MACE HEAD,2017,3,29,0,2017-03-29T00:00:00Z,0,10.2,92,1009.4,12,150
MACE HEAD,2017,3,29,1,2017-03-29T01:00:00Z,0.1,10,94,1009,12,150
MACE HEAD,2017,3,29,2,2017-03-29T02:00:00Z,0,10.3,94,1008.4,12,140
MACE HEAD,2017,3,29,3,2017-03-29T03:00:00Z,0,10.1,94,1007.6,12,130
MACE HEAD,2017,3,29,4,2017-03-29T04:00:00Z,0.4,10.3,94,1007,16,120
MACE HEAD,2017,3,29,5,2017-03-29T05:00:00Z,0.3,10.7,94,1006.5,16,130
MACE HEAD,2017,3,29,6,2017-03-29T06:00:00Z,0.1,10.9,94,1006,17,130
MACE HEAD,2017,3,29,7,2017-03-29T07:00:00Z,0.5,10.6,94,1006,17,130
MACE HEAD,2017,3,29,8,2017-03-29T08:00:00Z,0.1,10.6,95,1006.4,16,150
MACE HEAD,2017,3,29,9,2017-03-29T09:00:00Z,0.3,10.7,95,1007,17,170
MACE HEAD,2017,3,29,10,2017-03-29T10:00:00Z,0,11.4,93,1007.9,17,200
MACE HEAD,2017,3,29,11,2017-03-29T11:00:00Z,0,11.6,91,1008.4,13,190
MACE HEAD,2017,3,29,12,2017-03-29T12:00:00Z,0,11.8,89,1008.9,12,190
MACE HEAD,2017,3,29,13,2017-03-29T13:00:00Z,0,11.4,88,1008.7,11,190
MACE HEAD,2017,3,29,14,2017-03-29T14:00:00Z,0,11.3,87,1008.5,13,210
MACE HEAD,2017,3,29,15,2017-03-29T15:00:00Z,0,11.3,87,1008.1,10,210
MACE HEAD,2017,3,29,16,2017-03-29T16:00:00Z,0,12,86,1007.7,8,180
MACE HEAD,2017,3,29,17,2017-03-29T17:00:00Z,0,11.3,88,1007.6,9,170
MACE HEAD,2017,3,29,18,2017-03-29T18:00:00Z,0,11,90,1007.5,8,150
MACE HEAD,2017,3,29,19,2017-03-29T19:00:00Z,0,10.4,92,1007.5,10,170
MACE HEAD,2017,3,29,20,2017-03-29T20:00:00Z,0,9.9,92,1007.4,8,160
MACE HEAD,2017,3,29,21,2017-03-29T21:00:00Z,0,10.4,90,1007.2,8,150
MACE HEAD,2017,3,29,22,2017-03-29T22:00:00Z,0,10.6,89,1006.9,9,140
MACE HEAD,2017,3,29,23,2017-03-29T23:00:00Z,0.3,10.2,92,1006.8,12,130
MACE HEAD,2017,3,30,0,2017-03-30T00:00:00Z,0.3,10.6,92,1006.8,15,150
MACE HEAD,2017,3,30,1,2017-03-30T01:00:00Z,0.1,10.3,91,1006.6,17,180
MACE HEAD,2017,3,30,2,2017-03-30T02:00:00Z,0,10.2,91,1006.7,17,180
MACE HEAD,2017,3,30,3,2017-03-30T03:00:00Z,0,10,92,1006.4,13,170
MACE HEAD,2017,3,30,4,2017-03-30T04:00:00Z,0,10.3,93,1006.3,12,160
MACE HEAD,2017,3,30,5,2017-03-30T05:00:00Z,0,10.4,90,1005.9,12,160
MACE HEAD,2017,3,30,6,2017-03-30T06:00:00Z,0,10.1,91,1005.6,11,150
MACE HEAD,2017,3,30,7,2017-03-30T07:00:00Z,0,10.3,91,1005.7,12,160
MACE HEAD,2017,3,30,8,2017-03-30T08:00:00Z,0.4,10.4,92,1005.7,11,140
